graph_size,run,augmentation_ratio,requested_loose_edges,original_objective,two_phase_objective,interleaved_objective,two_phase_improvement_vs_original,interleaved_improvement_vs_original,original_runtime_ms,two_phase_runtime_ms,interleaved_runtime_ms,two_phase_runtime_ratio_vs_original,interleaved_runtime_ratio_vs_original,original_move_operations,two_phase_move_operations,interleaved_move_operations,two_phase_replication_operations,interleaved_replication_operations,two_phase_final_replica_count,interleaved_final_replica_count,original_firstfit_objective,two_phase_firstfit_objective,interleaved_firstfit_objective,original_firstfit_improvement_vs_original,two_phase_firstfit_improvement_vs_original,interleaved_firstfit_improvement_vs_original,two_phase_firstfit_improvement_vs_original_firstfit,interleaved_firstfit_improvement_vs_original_firstfit,original_firstfit_runtime_ms,two_phase_firstfit_runtime_ms,interleaved_firstfit_runtime_ms,original_firstfit_runtime_ratio_vs_original,two_phase_firstfit_runtime_ratio_vs_original,interleaved_firstfit_runtime_ratio_vs_original,two_phase_firstfit_runtime_ratio_vs_original_firstfit,interleaved_firstfit_runtime_ratio_vs_original_firstfit,original_firstfit_move_operations,two_phase_firstfit_move_operations,interleaved_firstfit_move_operations,two_phase_firstfit_replication_operations,interleaved_firstfit_replication_operations,two_phase_firstfit_final_replica_count,interleaved_firstfit_final_replica_count
60,10,0,0,2339.28,2315.41,2315.41,0.0102036,0.0102036,202,303,731,1.5,3.61881,15,15,15,1,1,1,1,2335.49,2335.49,2335.49,0.00161931,0.00161931,0.00161931,0,0,67,79,124,0.331683,0.391089,0.613861,1.1791,1.85075,18,18,18,0,0,0,0
60,1,0.05,3,2007.94,1977.74,1977.74,0.0150393,0.0150393,65,166,283,2.55385,4.35385,9,9,9,1,1,1,1,2177.5,2177.5,2177.5,-0.0844457,-0.0844457,-0.0844457,0,0,29,95,118,0.446154,1.46154,1.81538,3.27586,4.06897,14,14,14,0,0,0,0
60,2,0.05,3,1693.38,1662.13,1662.13,0.0184542,0.0184542,212,234,793,1.10377,3.74057,14,14,14,1,1,1,1,1693.38,1662.13,1662.13,0,0.0184542,0.0184542,0.0184542,0.0184542,43,109,135,0.20283,0.514151,0.636792,2.53488,3.13953,14,14,14,1,1,1,1
60,3,0.05,3,2039.48,2039.48,2039.48,0,0,107,301,794,2.81308,7.42056,11,11,11,0,0,0,0,2039.48,2039.48,2039.48,0,0,0,0,0,31,110,173,0.28972,1.02804,1.61682,3.54839,5.58065,11,11,11,0,0,0,0
60,4,0.05,3,2421.72,2417.76,2401.99,0.00163835,0.0081482,409,651,661,1.59169,1.61614,17,17,14,1,1,1,1,2421.72,2417.76,2417.19,0,0.00163835,0.0018742,0.00163835,0.0018742,112,98,93,0.273839,0.239609,0.227384,0.875,0.830357,17,17,16,1,2,1,2
60,5,0.05,3,1364.32,1364.32,1364.32,0,0,68,193,546,2.83824,8.02941,6,6,6,0,0,0,0,1376.97,1376.97,1376.97,-0.00927465,-0.00927465,-0.00927465,0,0,33,125,114,0.485294,1.83824,1.67647,3.78788,3.45455,10,10,10,0,0,0,0
60,6,0.05,3,1783.29,1783.29,1754.31,0,0.0162495,185,242,438,1.30811,2.36757,17,17,11,0,1,0,1,1780.47,1771.7,1769.92,0.00158171,0.00649816,0.00749861,0.00492424,0.00592627,55,103,84,0.297297,0.556757,0.454054,1.87273,1.52727,17,17,18,1,1,1,1
60,7,0.05,3,1398.6,1398.6,1398.6,0,0,135,214,595,1.58519,4.40741,13,13,13,0,0,0,0,1504.94,1504.94,1504.94,-0.0760298,-0.0760298,-0.0760298,0,0,33,75,83,0.244444,0.555556,0.614815,2.27273,2.51515,15,15,15,0,0,0,0
60,8,0.05,3,1952.47,1952.47,1952.47,0,0,258,348,900,1.34884,3.48837,27,27,27,0,0,0,0,1952.47,1952.47,1952.47,0,0,0,0,0,39,79,112,0.151163,0.306202,0.434109,2.02564,2.87179,27,27,27,0,0,0,0
60,9,0.05,3,1555.52,1555.52,1752.83,0,-0.126843,486,637,1131,1.3107,2.32716,32,32,24,0,1,0,1,1728.75,1728.75,1728.75,-0.111364,-0.111364,-0.111364,0,0,137,171,202,0.281893,0.351852,0.415638,1.24818,1.47445,30,30,29,0,3,0,2
60,10,0.05,3,2348.63,2348.63,2348.63,0,0,82,106,187,1.29268,2.28049,5,5,5,0,0,0,0,2348.63,2348.63,2348.63,0,0,0,0,0,35,90,87,0.426829,1.09756,1.06098,2.57143,2.48571,5,5,5,0,0,0,0
60,1,0.1,6,1679.44,1677.1,1677.1,0.00139538,0.00139538,194,395,946,2.03608,4.87629,21,21,21,1,1,1,1,1712.75,1712.75,1742.19,-0.0198316,-0.0198316,-0.0373611,0,-0.0171886,165,134,164,0.850515,0.690722,0.845361,0.812121,0.993939,26,26,24,0,2,0,1
60,2,0.1,6,1745.85,1714.6,1659.39,0.0178996,0.0495201,128,414,1494,3.23438,11.6719,10,10,13,1,1,2,4,1745.85,1714.6,1698.33,0,0.0178996,0.0272194,0.0178996,0.0272194,20,183,268,0.15625,1.42969,2.09375,9.15,13.4,10,10,13,1,1,2,1
60,3,0.1,6,1983.86,1983.86,1983.86,0,0,288,451,944,1.56597,3.27778,14,14,14,0,0,0,0,1983.86,1983.86,1983.86,0,0,0,0,0,53,133,150,0.184028,0.461806,0.520833,2.50943,2.83019,14,14,14,0,0,0,0
60,4,0.1,6,1653.27,1653.27,1653.27,0,0,277,538,998,1.94224,3.60289,17,17,17,0,0,0,0,1774.21,1774.21,1774.21,-0.0731529,-0.0731529,-0.0731529,0,0,42,94,86,0.151625,0.33935,0.310469,2.2381,2.04762,17,17,17,0,0,0,0
60,5,0.1,6,1823.98,1823.98,1823.98,0,0,336,523,1136,1.55655,3.38095,19,19,19,0,0,0,0,1881.5,1881.5,1881.5,-0.0315346,-0.0315346,-0.0315346,0,0,126,128,179,0.375,0.380952,0.532738,1.01587,1.42063,19,19,19,0,0,0,0
60,6,0.1,6,1586.97,1586.97,1748.44,0,-0.101752,511,855,1745,1.67319,3.41487,27,27,25,0,2,0,2,1781.01,1781.01,1781.01,-0.122273,-0.122273,-0.122273,0,0,103,155,251,0.201566,0.303327,0.491194,1.50485,2.43689,26,26,26,0,1,0,0
60,7,0.1,6,1853.74,1853.74,1853.74,0,0,125,329,543,2.632,4.344,14,14,14,0,0,0,0,1927.36,1927.36,1927.36,-0.0397116,-0.0397116,-0.0397116,0,0,47,78,90,0.376,0.624,0.72,1.65957,1.91489,17,17,17,0,0,0,0
60,8,0.1,6,1770.18,1753.07,1753.07,0.00966871,0.00966871,90,188,482,2.08889,5.35556,9,9,9,1,1,1,1,1770.18,1753.07,1753.07,0,0.00966871,0.00966871,0.00966871,0.00966871,42,136,117,0.466667,1.51111,1.3,3.2381,2.78571,9,9,10,1,1,1,1
60,9,0.1,6,1986.2,1986.2,1972.64,0,0.00682225,271,552,932,2.0369,3.43911,18,18,16,0,1,0,1,1907.54,1907.54,1921.7,0.0395993,0.0395993,0.0324714,0,-0.00742178,220,178,231,0.811808,0.656827,0.852399,0.809091,1.05,24,24,20,0,2,0,1
60,10,0.1,6,1435.53,1435.53,1435.53,0,0,391,610,1265,1.5601,3.23529,18,18,18,0,1,0,0,1471.82,1471.82,1414.83,-0.0252844,-0.0252844,0.0144169,0,0.0387222,217,108,200,0.554987,0.276215,0.511509,0.497696,0.921659,23,23,24,0,8,0,6
60,1,0.2,12,2334.18,2334.18,2334.18,0,0,119,237,533,1.9916,4.47899,18,18,18,0,0,0,0,2301.88,2301.88,2301.88,0.0138369,0.0138369,0.0138369,0,0,50,65,73,0.420168,0.546218,0.613445,1.3,1.46,17,17,16,0,1,0,1
60,2,0.2,12,2658.96,2631.69,2638.72,0.0102539,0.0076115,304,508,1260,1.67105,4.14474,22,22,22,1,1,1,1,2658.96,2631.69,2631.69,0,0.0102539,0.0102539,0.0102539,0.0102539,31,115,100,0.101974,0.378289,0.328947,3.70968,3.22581,22,22,22,1,1,1,1
60,3,0.2,12,2661.17,2656.93,2615.46,0.00159088,0.0171755,155,306,1306,1.97419,8.42581,19,19,23,2,3,2,3,2647.93,2636.27,2615.46,0.00497429,0.0093553,0.0171755,0.00440291,0.0122622,39,145,238,0.251613,0.935484,1.53548,3.71795,6.10256,21,21,24,2,5,2,3
60,4,0.2,12,2837.45,2832.77,2815.23,0.0016518,0.00783229,244,327,1048,1.34016,4.29508,17,17,19,2,1,2,1,2938.79,2858.11,2851.99,-0.0357125,-0.00727919,-0.00512408,0.0274529,0.0295337,78,172,227,0.319672,0.704918,0.930328,2.20513,2.91026,17,17,18,4,5,4,4
60,5,0.2,12,1888.39,1856.53,1840.82,0.0168733,0.0251899,168,340,565,2.02381,3.3631,7,7,7,1,1,1,1,1969.04,1966.7,1966.7,-0.0427107,-0.0414697,-0.0414697,0.00119015,0.00119015,99,184,184,0.589286,1.09524,1.09524,1.85859,1.85859,9,9,9,1,1,1,1
60,6,0.2,12,1673.6,1642.35,1623.09,0.0186723,0.0301806,166,362,981,2.18072,5.90964,12,12,13,1,2,1,2,1714.97,1683.72,1664.46,-0.0247197,-0.00604741,0.00546092,0.0182218,0.0294526,54,135,229,0.325301,0.813253,1.37952,2.5,4.24074,12,12,13,1,2,1,2
